ID,ClassificationID,ClassificationCode,Classification,Discipline,Position,query_text,MatchedUniclassTitle,MatchedUniclassCode,MatchScore,Alternates
2384,13.0,P9,Graduate Engineer,,,Classification: Graduate Engineer,Unclassified,Ro_00_Unclassified,0.6256,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.610291600227356}, {'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5918179750442505}]"
2385,26.0,O3,OS Experienced Engineer,,,Classification: OS Experienced Engineer,Unclassified,Ro_00_Unclassified,0.5849,"[{'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5163007974624634}, {'title': 'Mechanical services engineer', 'code': 'Ro_50_20_54', 'score': 0.4941446781158447}]"
2386,26.0,O3,OS Experienced Engineer,,,Classification: OS Experienced Engineer,Unclassified,Ro_00_Unclassified,0.5849,"[{'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5163007974624634}, {'title': 'Mechanical services engineer', 'code': 'Ro_50_20_54', 'score': 0.4941446781158447}]"
2387,25.0,O2,OS Senior Engineer,Structures,Engineer,Classification: OS Senior Engineer | Discipline: Structures | Position: Engineer,Unclassified,Ro_00_Unclassified,0.611,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.5563068389892578}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.5455878973007202}]"
2388,38.0,ARC_G,Arcadis GEC,Road Design,Road Design - Permanent Works,Classification: Arcadis GEC | Discipline: Road Design | Position: Road Design - Permanent Works,Unclassified,Ro_00_Unclassified,0.4529,"[{'title': 'Heritage surveyor', 'code': 'Ro_70_10_36', 'score': 0.4356493651866913}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4122965335845947}]"
2389,26.0,O3,OS Experienced Engineer,,,Classification: OS Experienced Engineer,Unclassified,Ro_00_Unclassified,0.5849,"[{'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5163007974624634}, {'title': 'Mechanical services engineer', 'code': 'Ro_50_20_54', 'score': 0.4941446781158447}]"
2390,26.0,O3,OS Experienced Engineer,,,Classification: OS Experienced Engineer,Unclassified,Ro_00_Unclassified,0.5849,"[{'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5163007974624634}, {'title': 'Mechanical services engineer', 'code': 'Ro_50_20_54', 'score': 0.4941446781158447}]"
2391,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2392,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2393,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2394,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2395,5.0,P4,Associate,,,Classification: Associate,Unclassified,Ro_00_Unclassified,0.6446,"[{'title': 'Principal', 'code': 'Ro_10_10_70', 'score': 0.3913816213607788}, {'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.35928359627723694}]"
2396,6.0,P5,Senior Engineer,,,Classification: Senior Engineer,Unclassified,Ro_00_Unclassified,0.6173,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.6078516244888306}, {'title': 'Electronics engineer', 'code': 'Ro_50_20_31', 'score': 0.59544837474823}]"
2397,8.0,P7,Experienced engineer 2,,,Classification: Experienced engineer 2,Unclassified,Ro_00_Unclassified,0.6048,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.6030372381210327}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5884501934051514}]"
2398,6.0,P5,Senior Engineer,,,Classification: Senior Engineer,Unclassified,Ro_00_Unclassified,0.6173,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.6078516244888306}, {'title': 'Electronics engineer', 'code': 'Ro_50_20_31', 'score': 0.59544837474823}]"
2399,8.0,P7,Experienced engineer 2,,,Classification: Experienced engineer 2,Unclassified,Ro_00_Unclassified,0.6048,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.6030372381210327}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5884501934051514}]"
2400,8.0,P7,Experienced engineer 2,,,Classification: Experienced engineer 2,Unclassified,Ro_00_Unclassified,0.6048,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.6030372381210327}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5884501934051514}]"
2401,8.0,P7,Experienced engineer 2,,,Classification: Experienced engineer 2,Unclassified,Ro_00_Unclassified,0.6048,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.6030372381210327}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5884501934051514}]"
2402,12.0,P8b,Engineer 3,,,Classification: Engineer 3,Unclassified,Ro_00_Unclassified,0.594,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5752044916152954}, {'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.5685374140739441}]"
2403,12.0,P8b,Engineer 3,,,Classification: Engineer 3,Unclassified,Ro_00_Unclassified,0.594,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5752044916152954}, {'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.5685374140739441}]"
2404,12.0,P8b,Engineer 3,,,Classification: Engineer 3,Unclassified,Ro_00_Unclassified,0.594,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5752044916152954}, {'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.5685374140739441}]"
2405,6.0,P5,Senior Engineer,,,Classification: Senior Engineer,Unclassified,Ro_00_Unclassified,0.6173,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.6078516244888306}, {'title': 'Electronics engineer', 'code': 'Ro_50_20_31', 'score': 0.59544837474823}]"
2406,31.0,O8,OS Technician,,,Classification: OS Technician,Unclassified,Ro_00_Unclassified,0.6487,"[{'title': 'Systems engineer', 'code': 'Ro_50_20_86', 'score': 0.5850545167922974}, {'title': 'Signalling technician', 'code': 'Ro_70_65_79', 'score': 0.5004234313964844}]"
2407,36.0,JCB_S,Jacobs PAA Salary,Durability,Materials Specialist,Classification: Jacobs PAA Salary | Discipline: Durability | Position: Materials Specialist,Unclassified,Ro_00_Unclassified,0.4153,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.406150221824646}, {'title': 'Reliability engineer', 'code': 'Ro_50_20_72', 'score': 0.3992167115211487}]"
2408,35.0,ARC_S,Acradis PAA Salary,Traffic Modelling,Civil Engineer,Classification: Acradis PAA Salary | Discipline: Traffic Modelling | Position: Civil Engineer,Unclassified,Ro_00_Unclassified,0.6144,"[{'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5299042463302612}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.5047748684883118}]"
2409,36.0,JCB_S,Jacobs PAA Salary,Durability,Durability Consultant,Classification: Jacobs PAA Salary | Discipline: Durability | Position: Durability Consultant,Unclassified,Ro_00_Unclassified,0.4333,"[{'title': 'Education consultant', 'code': 'Ro_10_30_27', 'score': 0.4190964102745056}, {'title': 'Health and safety consultant', 'code': 'Ro_30_10_36', 'score': 0.4068705439567566}]"
2410,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Groundwater Modeller,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Groundwater Modeller,Unclassified,Ro_00_Unclassified,0.6131,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5470072031021118}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.543222188949585}]"
2411,35.0,ARC_S,Acradis PAA Salary,Structures,Lead Modeller,Classification: Acradis PAA Salary | Discipline: Structures | Position: Lead Modeller,Unclassified,Ro_00_Unclassified,0.4088,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.40019989013671875}, {'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.39414912462234497}]"
2412,35.0,ARC_S,Acradis PAA Salary,Utilities,Utilities Engineer,Classification: Acradis PAA Salary | Discipline: Utilities | Position: Utilities Engineer,Unclassified,Ro_00_Unclassified,0.4586,"[{'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.4391312301158905}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.43765920400619507}]"
2413,36.0,JCB_S,Jacobs PAA Salary,Project Management,DNOP Project Manager,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: DNOP Project Manager,Unclassified,Ro_00_Unclassified,0.5254,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.48663684725761414}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.4812996983528137}]"
2414,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2415,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2416,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2417,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2420,,,,,Lead Cost Controller,Position: Lead Cost Controller,Unclassified,Ro_00_Unclassified,0.4827,"[{'title': 'Design lead', 'code': 'Ro_30_50_25', 'score': 0.4798240661621094}, {'title': 'Operation lead', 'code': 'Ro_30_50_61', 'score': 0.47668761014938354}]"
2423,35.0,ARC_S,Acradis PAA Salary,Structures,Package Owner for BR17,Classification: Acradis PAA Salary | Discipline: Structures | Position: Package Owner for BR17,Unclassified,Ro_00_Unclassified,0.4278,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.40526992082595825}, {'title': 'Procurement manager', 'code': 'Ro_30_10_65', 'score': 0.40245968103408813}]"
2424,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2425,36.0,JCB_S,Jacobs PAA Salary,Utilities,C2S Package Lead,Classification: Jacobs PAA Salary | Discipline: Utilities | Position: C2S Package Lead,Unclassified,Ro_00_Unclassified,0.4122,"[{'title': 'Procurement manager', 'code': 'Ro_30_10_65', 'score': 0.4107227921485901}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.4096449613571167}]"
2426,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2427,36.0,JCB_S,Jacobs PAA Salary,Project Management,Global Delivery,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Global Delivery,Unclassified,Ro_00_Unclassified,0.4562,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4531627893447876}, {'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.4331755042076111}]"
2428,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Tunnel Engineer,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Tunnel Engineer,Unclassified,Ro_00_Unclassified,0.6346,"[{'title': 'Tunnel engineer', 'code': 'Ro_50_20_91', 'score': 0.6134054660797119}, {'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5132928490638733}]"
2430,36.0,JCB_S,Jacobs PAA Salary,Tunnels,"Blast SME, Tunnel Engineer","Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Blast SME, Tunnel Engineer",Unclassified,Ro_00_Unclassified,0.6158,"[{'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.48912614583969116}, {'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.46255481243133545}]"
2431,25.0,O2,OS Senior Engineer,,,Classification: OS Senior Engineer,Unclassified,Ro_00_Unclassified,0.5719,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5391467809677124}, {'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5182220339775085}]"
2432,13.0,P9,Graduate Engineer,,,Classification: Graduate Engineer,Unclassified,Ro_00_Unclassified,0.6256,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.610291600227356}, {'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5918179750442505}]"
2433,35.0,ARC_S,Acradis PAA Salary,Drafting,CAD Technician,Classification: Acradis PAA Salary | Discipline: Drafting | Position: CAD Technician,Unclassified,Ro_00_Unclassified,0.4513,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.4223640561103821}, {'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.4163936376571655}]"
2434,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2435,38.0,ARC_G,Arcadis GEC,Structures,BIM Modeller,Classification: Arcadis GEC | Discipline: Structures | Position: BIM Modeller,Unclassified,Ro_00_Unclassified,0.3573,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.35084396600723267}, {'title': 'Design manager', 'code': 'Ro_50_10_22', 'score': 0.34372133016586304}]"
2436,38.0,ARC_G,Arcadis GEC,Road Design,Road and Civil Designer,Classification: Arcadis GEC | Discipline: Road Design | Position: Road and Civil Designer,Unclassified,Ro_00_Unclassified,0.4805,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.47547122836112976}, {'title': 'Heritage surveyor', 'code': 'Ro_70_10_36', 'score': 0.4687516689300537}]"
2438,,,,,MOC Civils,Position: MOC Civils,Unclassified,Ro_00_Unclassified,0.5483,"[{'title': 'Chief information officer', 'code': 'Ro_10_30_14', 'score': 0.4527848958969116}, {'title': 'Chief operating officer', 'code': 'Ro_10_10_18', 'score': 0.43146759271621704}]"
2439,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel Engineer,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel Engineer,Unclassified,Ro_00_Unclassified,0.6445,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4892284870147705}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4727715253829956}]"
2440,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2441,8.0,P7,Experienced engineer 2,,,Classification: Experienced engineer 2,Unclassified,Ro_00_Unclassified,0.6048,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.6030372381210327}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5884501934051514}]"
2442,36.0,JCB_S,Jacobs PAA Salary,Tunnels,STSP Doorframe Slab PL,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: STSP Doorframe Slab PL,Unclassified,Ro_00_Unclassified,0.5093,"[{'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.48881787061691284}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4566248655319214}]"
2443,36.0,JCB_S,Jacobs PAA Salary,Traffic Modelling,Traffic Modeller,Classification: Jacobs PAA Salary | Discipline: Traffic Modelling | Position: Traffic Modeller,Unclassified,Ro_00_Unclassified,0.6305,"[{'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.6148989200592041}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5244537591934204}]"
2444,38.0,ARC_G,Arcadis GEC,Structures,Civil Structures - Bridges - Drafter,Classification: Arcadis GEC | Discipline: Structures | Position: Civil Structures - Bridges - Drafter,Unclassified,Ro_00_Unclassified,0.4828,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.4688005745410919}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.44890260696411133}]"
2445,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Revit Modeler/Tunnel Engineer,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Revit Modeler/Tunnel Engineer,Unclassified,Ro_00_Unclassified,0.6283,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.5151585340499878}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4882991909980774}]"
2446,38.0,ARC_G,Arcadis GEC,,CAD Team Leader,Classification: Arcadis GEC | Position: CAD Team Leader,Unclassified,Ro_00_Unclassified,0.4078,"[{'title': 'Team lead roles', 'code': 'Ro_30_50', 'score': 0.4064525067806244}, {'title': 'Design roles', 'code': 'Ro_50', 'score': 0.3660789132118225}]"
2447,36.0,JCB_S,Jacobs PAA Salary,Project Management,Safety in Design Manager,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Safety in Design Manager,Unclassified,Ro_00_Unclassified,0.5405,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.5221825242042542}, {'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.506308913230896}]"
2448,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2449,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.338397741317749}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319191932678}]"
2450,36.0,JCB_S,Jacobs PAA Salary,Structures,Civil Structures - Retaining Walls Revit Modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Civil Structures - Retaining Walls Revit Modeller,Unclassified,Ro_00_Unclassified,0.4952,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.46159178018569946}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4524003267288208}]"
